StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus
456,7.7,1,3,2,84,4.6,Yes,Yes,80,83,0
457,7.4,1,3,0,76,4.4,Yes,Yes,58,71,1
458,6.5,1,1,1,78,4.1,No,Yes,55,62,1
459,7.4,1,2,0,73,4.3,No,Yes,65,68,1
460,7.8,2,3,2,84,4.1,Yes,Yes,76,80,0
461,7.7,1,1,0,80,4.8,Yes,Yes,55,61,1
462,7.9,0,1,0,60,3.4,No,No,64,59,1
463,7.4,1,1,0,79,4.8,No,Yes,72,66,1
464,8.2,2,2,1,76,4.6,Yes,Yes,66,65,1
465,7.4,0,1,0,78,4.6,No,No,56,69,1
466,6.7,1,1,1,66,3.6,No,No,55,67,1
467,6.5,1,2,0,84,4.2,Yes,No,74,78,1
468,7.8,0,1,1,73,4.8,Yes,Yes,77,88,0
469,7.2,1,2,1,68,4.4,No,No,55,64,1
470,8.1,0,2,0,88,4,No,Yes,67,84,0
471,8.2,1,2,0,83,4.6,Yes,Yes,66,86,0
472,8.2,0,3,3,90,4.7,Yes,Yes,65,87,0
473,8.4,2,1,2,81,4.7,Yes,Yes,77,82,1
474,7.8,0,3,2,77,4.2,Yes,Yes,83,76,1
475,7.3,1,2,1,75,4.6,No,Yes,55,75,1
476,7.5,1,1,0,67,4.6,No,No,86,62,1
477,8,2,1,0,74,4.1,No,Yes,80,67,0
478,7.5,2,3,2,90,4.7,Yes,Yes,80,83,0
479,8.4,2,3,1,85,4.7,Yes,Yes,63,78,0
480,6.6,1,1,0,73,3.4,No,No,56,69,1
481,7.6,1,1,0,66,3.7,Yes,Yes,65,60,1
482,7.1,1,2,0,80,4.3,Yes,Yes,69,65,1
483,7.6,1,2,2,69,3.3,No,Yes,64,63,1
484,7.5,1,1,2,75,3.5,Yes,Yes,55,64,1
485,6.5,1,1,0,74,3.9,No,No,70,67,1
486,6.7,1,1,1,73,4,No,Yes,62,65,1
487,8.3,1,3,1,86,4.8,No,Yes,80,67,1
488,8.6,2,1,2,73,4.6,Yes,No,55,82,1
489,6.6,1,3,0,70,4.1,Yes,No,78,63,0
490,8.3,1,3,0,82,4.8,Yes,Yes,71,88,1
491,7.6,1,2,1,76,3.9,No,No,55,69,1
492,8.3,2,3,2,79,4.4,Yes,Yes,74,80,0
493,8.5,1,2,1,70,4.5,Yes,Yes,74,64,0
494,7.7,1,2,0,82,4.3,No,Yes,77,67,1
495,7.4,1,1,0,89,4.4,No,Yes,58,73,1
496,8.8,1,3,2,88,4.8,Yes,Yes,79,86,0
497,7,1,2,0,75,4.6,Yes,Yes,78,67,1
498,7.7,0,3,2,86,4.7,No,Yes,79,67,1
499,7.5,0,2,0,71,3.4,No,No,55,62,1
500,7.5,1,1,1,79,3.6,No,Yes,63,65,1
501,7.8,1,1,0,82,4.2,No,Yes,75,71,1
502,6.8,1,1,2,74,4.2,Yes,No,77,84,1
503,7.3,0,1,0,80,3.5,No,Yes,55,61,1
504,7.2,0,2,1,60,3.6,No,No,74,71,1
505,6.7,2,0,0,69,3.9,No,Yes,76,71,1
506,7.3,0,3,2,77,4.6,Yes,Yes,72,88,0
507,6.6,2,3,1,72,4.6,Yes,No,56,57,1
508,6.9,2,1,0,67,4,Yes,No,59,61,1
509,8.2,1,1,0,79,4.2,No,No,72,69,1
510,6.7,1,2,1,80,4.1,No,No,63,59,1
511,7.9,1,2,1,63,4.2,No,Yes,56,69,1
512,8.3,2,3,2,89,4.7,Yes,Yes,80,88,0
513,6.8,0,2,0,88,4.5,No,Yes,67,63,1
514,7.6,1,2,0,88,4.8,No,Yes,57,68,1
515,7.9,2,3,2,90,4.8,Yes,Yes,80,84,1
516,6.5,0,3,0,81,4.8,Yes,Yes,90,68,1
517,7.3,1,1,1,69,4.2,No,No,55,65,1
518,7.7,2,3,0,78,4.1,Yes,Yes,70,81,1
519,7.9,1,2,2,75,4.6,Yes,Yes,71,85,1
520,7.9,2,3,1,82,4.2,Yes,Yes,83,69,1
521,7.5,1,1,0,71,3.7,No,Yes,55,61,1
522,7.5,1,3,0,86,4.2,Yes,Yes,81,71,1
523,8.2,1,1,2,83,4.4,Yes,Yes,64,80,0
524,8,0,3,3,90,4.3,Yes,Yes,75,87,0
525,7.5,1,3,1,89,4.2,No,Yes,72,71,1
526,7.8,1,1,0,69,4.7,No,No,57,64,1
527,8.1,0,2,0,80,4.5,No,Yes,69,83,1
528,8.2,1,1,0,70,4.2,No,No,55,62,1
529,8.1,1,3,0,88,4.3,No,No,72,85,1
530,8.1,1,3,2,90,4.5,Yes,Yes,77,81,0
531,6.7,1,2,1,68,4.6,No,Yes,72,68,1
532,7.7,2,1,0,75,4.4,Yes,No,81,82,1
533,7.6,0,1,1,73,4.4,No,Yes,70,67,1
534,8.6,2,3,2,87,4.8,Yes,Yes,77,82,0
535,7.5,1,2,0,77,4.3,No,No,55,74,1
536,8.4,2,2,2,73,4.8,Yes,No,78,82,0
537,8.1,2,3,2,84,4.6,Yes,Yes,78,84,0
538,6.5,1,2,0,78,4.6,No,Yes,62,57,1
539,8.9,2,3,2,90,4.8,Yes,Yes,79,87,0
540,7.5,2,2,0,73,4.4,Yes,Yes,86,74,0
541,8.7,2,3,2,90,4.8,Yes,Yes,75,88,0
542,7.4,2,3,2,84,4.8,Yes,Yes,82,80,1
543,7.8,1,1,1,66,3.4,No,No,55,69,0
544,8.3,1,3,1,84,4.6,Yes,Yes,75,82,1
545,8.3,1,2,2,85,4.6,Yes,Yes,72,88,0
546,7.6,2,3,2,90,4.5,Yes,Yes,75,82,0
547,6.5,1,1,1,74,4,No,No,56,73,1
548,7.4,1,3,1,75,4.5,Yes,Yes,83,67,0
549,7.9,1,3,0,90,4.6,Yes,Yes,81,79,0
550,8.4,1,1,0,73,4.2,No,Yes,55,69,1
551,7.7,2,2,1,74,4.1,No,Yes,55,63,1
552,8.2,1,3,1,88,4.8,Yes,Yes,71,82,1
553,7.6,0,2,0,81,4,No,No,60,60,1
554,6.8,1,1,0,67,4.1,No,No,57,61,1
555,8.2,0,3,0,76,4.7,Yes,Yes,77,66,1
556,8.3,2,3,2,88,4.7,Yes,Yes,70,85,0
557,7.1,0,2,0,67,3.2,No,No,57,57,1
558,6.5,1,2,1,60,3.5,No,No,60,65,1
559,8.6,1,3,2,90,4.8,Yes,Yes,90,88,0
560,7.6,2,2,0,72,4.3,No,Yes,77,67,0
561,7.9,2,1,1,78,4.1,Yes,Yes,58,76,1
562,7.7,1,3,0,82,4.2,Yes,Yes,90,88,0
563,7.4,1,3,2,88,4.8,Yes,Yes,82,85,0
564,6.5,1,3,1,68,4,Yes,Yes,86,71,1
565,8.2,1,2,1,90,4.7,Yes,Yes,76,80,0
566,7.6,1,2,2,70,4.8,No,Yes,73,84,0
567,7.3,0,2,1,78,4.8,No,Yes,83,72,1
568,8.1,2,3,2,90,4.4,Yes,Yes,70,88,1
569,7.5,1,1,1,71,4.3,No,No,57,68,1
570,7.4,1,3,0,81,4.7,Yes,Yes,76,84,0
571,7.8,0,3,2,90,4.7,Yes,Yes,81,82,0
572,8.2,2,3,2,90,4.8,Yes,Yes,88,82,0
573,8.4,0,3,2,79,4.5,Yes,Yes,75,64,1
574,8.2,2,3,2,90,4.7,Yes,Yes,85,80,0
575,7.6,2,1,2,87,4.8,Yes,No,88,62,1
576,8.6,1,1,1,88,4,No,Yes,80,66,0
577,6.5,2,3,1,84,4.7,Yes,Yes,85,83,0
578,6.7,0,3,2,90,4.8,No,No,55,63,1
579,7.5,1,1,0,70,4.5,No,No,55,67,1
580,7.5,1,2,0,60,4,No,Yes,56,71,1
581,7.5,1,1,1,60,4.1,No,No,55,64,1
582,8.7,2,3,2,90,4.8,Yes,Yes,77,86,0
583,7.4,1,2,1,71,4.8,No,Yes,63,69,1
584,7.8,0,1,1,77,4.1,Yes,Yes,55,70,1
585,8.1,2,3,2,90,4.4,Yes,Yes,81,87,0
586,7.3,1,1,0,81,4.4,No,No,55,65,1
587,7.8,2,3,0,90,4.8,Yes,Yes,78,83,0
588,8,0,0,2,76,4.8,Yes,No,62,64,0
589,7.5,1,3,1,90,4.8,Yes,Yes,74,85,0
590,7.8,1,2,0,81,3.9,No,No,63,71,1
591,6.5,0,3,0,68,4.2,Yes,No,64,62,0
592,7.9,0,1,0,66,4.1,No,No,72,84,1
593,7.7,0,3,1,80,4.3,No,No,55,71,1
594,8,1,3,0,87,4.3,Yes,Yes,79,67,1
595,7.8,1,1,0,85,4.5,Yes,Yes,70,65,1
596,8.5,2,3,2,90,4.8,Yes,Yes,80,84,0
597,8.4,1,3,2,90,4.6,Yes,Yes,82,88,0
598,7.4,2,1,1,81,4,Yes,No,76,66,0
599,7,1,3,0,82,4.6,No,Yes,71,72,1
600,7.6,1,2,1,85,4.6,No,No,90,79,1
601,6.8,1,1,1,75,3.8,No,Yes,60,67,1
602,7.5,0,2,1,63,3.5,No,Yes,75,66,1
603,8.5,2,3,0,89,4.8,Yes,Yes,79,80,0
604,6.9,1,2,1,70,4.4,Yes,Yes,55,66,1
605,8.2,0,1,0,73,4.8,Yes,Yes,55,66,0
606,6.5,0,3,2,85,4.7,Yes,No,65,81,0
607,7.7,1,2,2,76,4.1,Yes,Yes,66,78,1
608,7.7,1,1,1,78,4.2,Yes,Yes,66,67,1
609,6.8,1,1,0,74,3.8,No,Yes,62,67,1
610,8.3,1,3,0,78,4.7,Yes,Yes,76,82,1
611,7.6,2,1,1,89,3.9,No,Yes,55,67,1
612,7.4,0,3,0,78,4.4,Yes,Yes,70,81,0
613,8.1,2,3,2,90,4.8,Yes,Yes,76,84,0
614,7.7,0,1,1,67,4.2,Yes,No,64,64,1
615,6.5,2,3,2,84,4,Yes,No,74,83,1
616,8,2,3,2,90,4.8,Yes,Yes,75,88,0
617,6.9,1,1,1,74,4.3,No,Yes,57,57,1
618,8.5,2,2,0,79,4.8,Yes,No,55,64,1
619,6.5,1,1,0,84,4.5,Yes,Yes,55,84,1
620,7.7,1,1,0,73,3.9,No,Yes,59,67,0
621,7.4,1,2,1,90,4.8,Yes,Yes,73,67,0
622,6.7,1,1,1,68,4.3,No,No,55,60,1
623,8.3,1,2,2,88,4.4,Yes,Yes,78,86,0
624,7.6,0,1,1,70,4,No,No,69,69,1
625,8.4,1,1,0,72,3.9,Yes,No,60,82,1
626,7.1,1,2,1,73,4.3,No,Yes,59,69,1
627,7.4,1,1,2,80,4.3,Yes,Yes,55,66,1
628,7.5,1,2,1,90,4.3,Yes,Yes,59,84,0
629,8.3,2,3,0,90,4.8,Yes,Yes,78,83,0
630,8.3,2,3,2,85,4.7,Yes,Yes,76,87,0
631,7.6,1,2,1,74,4.6,No,Yes,74,85,0
632,7.5,1,2,0,80,3.6,No,No,57,69,1
633,8.6,2,2,2,88,4.8,Yes,No,83,77,0
634,6.6,1,2,1,81,3.4,Yes,Yes,81,85,0
635,8.6,2,3,2,87,4.4,Yes,Yes,69,86,0
636,7.4,1,1,1,69,3.8,No,Yes,55,64,0
637,7.7,1,2,0,81,4.4,Yes,Yes,55,82,0
638,7.5,1,1,0,79,4.5,No,No,56,74,1
639,7.4,1,2,0,68,4.3,No,Yes,56,67,1
640,8.5,1,1,2,83,4.3,Yes,Yes,89,86,0
641,6.5,1,1,1,81,4.6,No,No,56,73,1
642,7.9,1,1,1,66,4.5,No,No,74,69,1
643,6.6,0,1,1,72,3.4,No,No,83,65,1
644,8.3,2,3,2,90,4.8,Yes,No,69,80,0
645,8.5,2,3,2,88,4.6,Yes,Yes,85,84,0
646,7.4,1,2,1,79,4.7,Yes,Yes,59,67,1
647,7.9,2,3,2,90,4.6,Yes,Yes,82,87,0
648,8.3,1,3,0,84,4.6,Yes,Yes,72,83,1
649,7.6,1,2,0,79,4.3,Yes,Yes,79,69,0
650,7.6,0,1,2,74,4.6,Yes,Yes,76,67,0
651,8.1,1,3,0,90,4.8,Yes,Yes,83,83,1
652,6.5,1,1,1,71,4.2,No,No,58,71,1
653,6.8,0,3,2,89,4.8,Yes,Yes,78,69,0
654,7.3,1,1,0,84,4.3,No,No,61,74,1
655,8.2,2,3,1,90,4.8,Yes,Yes,82,77,0
656,7.6,0,3,2,85,3.8,Yes,No,79,83,1
657,7.4,1,3,0,88,4.2,Yes,Yes,55,74,1
658,6.5,0,1,0,77,4.1,No,No,55,67,1
659,8.2,1,2,3,85,4.5,Yes,Yes,69,82,1
660,8.4,0,3,2,87,4,Yes,No,79,80,0
661,7.4,1,1,1,73,3.7,No,No,55,63,1
662,7.3,1,1,0,90,4.6,Yes,No,76,62,1
663,8.4,1,2,1,85,4.8,Yes,Yes,55,66,0
664,7.8,0,3,2,90,4.8,Yes,Yes,64,88,1
665,8.5,0,3,1,83,4,Yes,Yes,59,82,1
666,8.1,2,3,2,90,4.8,Yes,Yes,79,83,0
667,8.7,2,3,2,87,4.8,Yes,Yes,55,84,0
668,6.9,0,1,0,79,3.6,No,No,61,67,1
669,8.3,2,3,2,90,4.8,Yes,Yes,71,84,0
670,7.6,1,1,0,76,4,No,Yes,75,70,0
671,7.3,1,1,1,88,4.1,No,No,55,68,1
672,7.3,1,1,0,71,4.6,Yes,Yes,75,67,1
673,8.8,1,3,2,83,4.8,Yes,Yes,72,84,0
674,6.7,1,1,0,82,3.9,No,Yes,66,66,0
675,8.3,2,3,2,90,4.6,Yes,Yes,80,83,0
676,8.2,1,3,2,85,4.8,Yes,Yes,55,82,1
677,7.6,1,3,1,68,4.6,Yes,Yes,72,83,0
678,7.3,1,1,0,72,3.9,Yes,No,70,59,1
679,8,2,3,2,83,4.8,Yes,Yes,75,84,0
680,7.6,1,3,0,69,4.3,No,Yes,73,72,0
681,8.2,2,1,2,71,4.2,Yes,Yes,85,85,1
682,8.1,2,2,0,71,4.4,Yes,Yes,78,83,0
683,7.1,0,2,2,76,4.2,No,No,63,64,1
684,8.6,1,2,0,82,3.7,Yes,Yes,77,65,0
685,7,1,2,0,67,4.3,No,Yes,69,69,1
686,8.7,0,1,2,82,4.5,Yes,Yes,73,86,0
687,8.1,1,2,1,84,4.3,Yes,Yes,77,83,1
688,7.5,1,2,0,87,4.6,Yes,Yes,83,81,0
689,8.3,1,2,1,73,3.9,No,Yes,61,79,1
690,6.5,2,3,2,74,4.2,No,No,90,67,1
691,8.5,2,2,2,84,4.5,Yes,Yes,81,84,0
692,7.5,0,2,1,62,4.5,No,No,55,65,1
693,8.2,1,3,2,83,4.7,Yes,Yes,75,68,0
694,8.3,1,3,0,90,4.7,Yes,Yes,86,78,0
695,7.2,1,2,0,81,4.3,Yes,Yes,83,63,1
696,7.1,2,3,2,90,4.4,Yes,Yes,77,87,0
697,7.6,1,2,0,70,3.4,No,Yes,55,74,1
698,7.7,1,2,1,74,4.1,No,Yes,67,64,1
699,8.7,2,3,3,81,4.2,Yes,Yes,87,84,0
700,6.7,0,1,1,69,4.4,No,No,76,68,1
701,7.9,1,3,0,79,3.7,No,Yes,67,83,1
702,8.4,2,1,1,87,4.8,No,Yes,75,78,1
703,6.9,0,1,0,67,3.9,Yes,No,67,65,1
704,7.7,1,2,0,78,3.6,No,Yes,64,81,1
705,8.4,2,3,2,90,4.7,Yes,Yes,76,84,0
706,7.8,0,1,0,78,4,Yes,No,64,69,1
707,8.1,2,3,0,81,4.8,Yes,Yes,72,88,1
708,8.5,1,1,2,82,3.4,Yes,No,76,85,1
709,7.7,2,3,2,78,4.8,Yes,No,82,69,1
710,8.4,1,3,1,79,4.1,No,Yes,83,87,0
711,8.4,2,3,2,84,4.5,Yes,Yes,78,78,0
712,6.5,1,2,1,70,3.8,No,No,61,70,1
713,7.5,1,1,0,81,4.6,Yes,Yes,60,67,1
714,7.4,1,1,1,75,4.2,No,Yes,65,65,1
715,8.7,1,3,2,90,4.8,Yes,Yes,70,88,0
716,6.7,1,1,1,66,3.4,No,Yes,59,68,1
717,8.5,2,3,2,88,4.3,No,Yes,67,88,1
718,6.9,1,1,1,74,4.4,No,No,86,63,1
719,8.1,2,3,2,87,4.4,Yes,Yes,86,83,0
720,8.3,2,2,0,90,4.6,Yes,Yes,81,81,0
721,8.1,1,3,2,90,4.6,Yes,Yes,79,88,0
722,7.6,1,2,0,86,4,Yes,Yes,62,70,1
723,7.9,1,2,2,90,4.3,Yes,Yes,74,88,0
724,6.5,1,3,2,75,4.7,Yes,No,78,62,1
725,7.8,0,3,0,76,3.7,Yes,Yes,85,79,0
726,6.8,1,2,0,67,4.8,No,No,55,73,1
727,8.3,0,1,2,84,4.7,Yes,Yes,65,64,0
728,8.7,1,3,2,90,4.7,Yes,Yes,74,86,0
729,7.4,0,2,0,71,4,No,Yes,55,73,0
730,7.9,0,2,0,69,4.2,No,No,61,66,1
731,8.1,2,3,2,90,4.8,Yes,Yes,80,83,0
732,7.9,2,3,2,90,4.8,Yes,Yes,82,84,0
733,6.5,1,1,1,82,3.4,No,No,55,72,1
734,6.7,1,1,1,65,4,No,Yes,64,61,1
735,8.2,0,1,0,71,4.8,No,No,62,68,1
736,8.1,2,3,2,87,4.6,Yes,Yes,85,80,0
737,7,1,1,1,70,4.8,No,No,61,63,1
738,7,1,1,1,65,3,No,No,55,62,1
739,7.7,1,2,0,78,3.6,Yes,Yes,55,71,0
740,6.5,2,1,0,79,3.6,No,No,63,65,1
741,8,1,2,0,81,4.2,Yes,Yes,66,72,1
742,7.9,2,3,2,80,4.3,Yes,Yes,78,65,0
743,8.3,1,3,2,86,4.8,Yes,Yes,66,88,0
744,6.7,1,1,0,78,3.1,No,Yes,74,58,1
745,8.4,1,1,2,81,3.9,Yes,Yes,64,84,0
746,8.2,2,2,1,74,4.5,No,Yes,65,84,1
747,7.9,1,1,1,65,4.3,No,No,57,80,1
748,8.3,1,1,2,81,4.6,Yes,No,59,85,1
749,8.6,2,2,2,84,4,Yes,Yes,72,84,1
750,7.5,1,1,0,72,4.1,No,Yes,55,63,1
751,8.1,1,2,3,86,4.5,Yes,Yes,88,70,0
752,8.2,2,3,1,79,4.8,Yes,Yes,79,86,0
753,8.4,2,1,2,77,4.5,Yes,Yes,71,72,1
754,6.9,1,2,1,73,4.5,No,No,60,65,1
755,6.8,1,1,0,67,4.3,Yes,No,84,61,1
756,7.8,1,2,3,87,4.4,Yes,Yes,75,84,1
757,8.1,1,3,1,89,4.7,Yes,Yes,78,85,0
758,7.7,0,1,1,76,3.9,No,No,58,66,1
759,7.6,0,1,0,66,3.5,No,No,55,67,1
760,8.6,1,2,0,74,4.4,No,No,55,66,0
761,7.5,1,1,0,79,3.7,No,No,55,58,1
762,8.3,0,1,1,72,3.5,No,No,60,71,1
763,7.7,1,1,0,70,3.9,No,Yes,55,67,1
764,7.6,1,1,0,70,3.5,No,No,63,62,1
765,7.5,1,3,0,80,4,Yes,Yes,60,62,1
766,8.1,2,3,2,90,4.8,Yes,Yes,86,85,0
767,7.8,1,3,2,81,4.2,Yes,Yes,70,65,0
768,8.4,1,3,1,79,4.4,Yes,Yes,78,82,0
769,8,2,3,2,90,4.8,Yes,Yes,87,88,0
770,8.1,2,3,2,90,4.8,Yes,Yes,70,81,0
771,7.6,2,3,2,84,4.6,Yes,Yes,72,85,0
772,6.8,0,3,1,82,4.2,Yes,Yes,74,72,1
773,7.3,1,2,2,73,4.7,Yes,Yes,75,72,1
774,6.6,0,1,1,63,3.8,No,No,61,68,1
775,6.6,1,1,0,72,3.9,No,Yes,60,69,1
776,8.4,1,2,0,71,4.5,Yes,Yes,68,81,0
777,8.1,0,3,2,90,4.2,Yes,Yes,69,88,0
778,8.1,2,3,2,90,4.8,Yes,Yes,84,86,0
779,7.5,2,2,0,79,4.5,Yes,Yes,82,82,0
780,7.7,1,3,0,79,4.8,No,Yes,75,69,1
781,8.4,0,1,0,90,4.6,Yes,Yes,84,78,0
782,7.5,0,2,0,82,4.8,Yes,Yes,68,64,0
783,7.8,0,1,1,69,4.2,No,No,57,71,1
784,8.4,2,3,1,89,4.6,Yes,Yes,74,70,1
785,6.6,1,1,1,69,4.6,No,No,55,79,1
786,8.3,2,3,1,86,4.7,No,No,81,84,1
787,7.4,1,1,1,67,4.5,No,No,55,67,1
788,8.2,1,3,2,87,4.7,Yes,Yes,73,86,0
789,6.5,1,1,1,78,4,No,No,65,65,1
790,7.6,1,2,1,82,4.7,No,Yes,64,65,1
791,8.3,1,3,3,86,4.8,Yes,Yes,81,86,0
792,6.5,0,1,0,72,3.6,No,No,60,59,1
793,6.5,1,1,0,76,3.9,No,Yes,57,76,1
794,6.5,1,2,0,77,4.6,No,Yes,64,70,1
795,8.4,1,3,2,68,3.6,Yes,Yes,72,61,0
796,8.6,1,3,0,81,4.8,Yes,Yes,79,71,0
797,8.3,1,3,2,82,4.6,Yes,No,80,81,1
798,8.4,1,2,2,75,4.1,Yes,Yes,55,73,1
799,7.6,0,1,0,65,4.1,No,No,55,68,1
800,8.3,2,3,2,90,4.8,Yes,Yes,77,85,0
801,7.7,0,1,2,76,4.6,No,Yes,84,63,1
802,6.5,0,1,1,71,4.4,Yes,Yes,55,75,1
803,7.6,1,1,0,70,4,No,Yes,55,57,1
804,7.7,1,1,0,79,3.9,No,Yes,55,72,1
805,8.2,1,3,2,71,4.8,Yes,Yes,73,70,1
806,7.6,1,2,1,89,4.5,No,No,60,64,1
807,7.3,1,3,2,83,4.7,Yes,Yes,70,84,0
808,8.3,2,2,1,81,4.3,Yes,Yes,73,72,1
809,8.4,1,3,2,90,4.7,Yes,Yes,79,88,0
810,7.5,1,1,1,80,3.8,No,No,58,67,1
811,7.7,1,2,0,78,4.4,Yes,Yes,80,83,1
812,7.6,1,1,0,79,3.9,No,No,57,62,1
813,7.1,1,2,0,70,4,No,No,57,72,1
814,7.9,1,1,1,86,4.3,No,Yes,55,70,1
815,6.6,0,1,1,72,4.1,No,Yes,64,70,1
816,8.2,2,2,1,90,4.8,No,Yes,72,62,0
817,7.4,1,2,2,85,3.5,Yes,Yes,57,68,0
818,8.4,1,3,2,78,4.8,Yes,No,85,81,1
819,6.8,0,3,2,76,3.9,Yes,Yes,85,73,1
820,7.7,1,2,2,90,4.8,No,No,62,86,1
821,7.9,1,2,1,82,4.5,Yes,Yes,67,63,1
822,8.1,1,3,1,88,4.4,No,Yes,77,87,0
823,8.4,2,3,2,90,4.5,Yes,Yes,85,86,0
824,7.3,0,2,1,74,3.7,No,No,58,68,1
825,8.2,2,3,2,87,4.8,Yes,Yes,75,72,0
826,7.6,1,1,1,68,4.2,No,No,56,67,1
827,6.7,1,3,1,88,4.3,Yes,No,87,67,1
828,7.1,0,2,0,80,3.8,No,Yes,57,70,1
829,8.3,1,3,3,90,4.8,Yes,Yes,80,81,0
830,7.4,0,1,1,69,3.5,No,No,69,63,1
831,8.6,0,3,2,88,4.8,Yes,Yes,85,83,0
832,6.7,1,2,1,60,4.1,No,No,55,70,1
833,8,1,2,0,87,4.4,Yes,Yes,87,82,0
834,6.5,1,1,1,67,4.3,No,No,55,67,1
835,7.1,0,1,1,71,4,No,Yes,56,64,1
836,6.7,0,1,0,83,4.4,No,No,62,68,1
837,6.5,0,1,1,63,3.7,No,No,58,66,1
838,7.7,1,1,2,85,4.7,Yes,Yes,80,82,1
839,6.5,1,2,0,69,3.4,No,No,56,71,1
840,6.5,1,2,0,67,4.4,No,No,72,68,1
841,7.7,0,1,1,65,4,No,No,57,66,1
842,8,2,3,2,90,4.7,Yes,Yes,70,87,0
843,6.5,1,1,0,70,4.8,Yes,Yes,79,62,0
844,7.1,1,1,1,72,4.3,No,Yes,55,65,1
845,7.4,0,2,0,88,3.6,No,No,75,68,1
846,8,1,1,2,85,4.5,Yes,Yes,63,69,0
847,6.5,1,1,1,75,3.9,No,No,58,66,1
848,7.5,2,1,2,79,3.9,Yes,Yes,68,82,1
849,8.9,1,2,0,77,4.5,Yes,Yes,71,86,1
850,8.3,2,1,0,86,4.8,Yes,No,74,86,1
851,8.4,1,3,2,90,4.8,Yes,Yes,70,84,1
852,6.6,0,2,1,70,3.2,No,Yes,62,58,1
853,6.6,1,1,1,75,3.6,No,No,61,72,0
854,8.1,2,3,1,75,3.7,Yes,Yes,86,66,0
855,6.5,2,3,2,81,3.5,Yes,No,82,68,0
856,7.6,0,1,1,85,4.1,No,Yes,56,68,0
857,6.5,1,2,0,79,4.6,Yes,No,71,75,0
858,6.5,0,3,2,90,4.8,Yes,Yes,82,86,0
859,8.6,2,3,2,90,4.8,Yes,Yes,79,82,0
860,6.5,1,2,0,84,4.3,No,Yes,80,69,1
861,8,1,1,0,84,3.9,Yes,No,55,66,1
862,7.6,0,1,1,84,4.3,No,No,55,68,1
863,7.4,0,1,1,65,4.7,No,No,55,58,1
864,8.4,2,3,0,75,4.8,No,No,64,81,0
865,8.4,1,3,0,77,4.7,Yes,Yes,79,84,0
866,7.5,1,2,1,69,3.8,No,Yes,57,69,1
867,6.5,1,1,0,75,4.7,No,Yes,56,69,0
868,8.2,2,3,1,70,3.8,No,No,73,65,1
869,7.4,1,2,1,67,4.2,No,Yes,58,64,1
870,8.4,1,3,2,88,4.8,Yes,Yes,80,85,0
871,7.2,1,1,1,69,4.3,No,No,58,62,1
872,7.5,1,1,0,74,4.2,No,No,62,68,1
873,6.5,1,2,0,71,4.3,No,Yes,55,70,1
874,8.6,2,3,2,90,4.8,Yes,Yes,84,85,0
875,6.5,1,1,2,71,4.1,Yes,Yes,64,85,1
876,7.7,1,1,1,71,4.3,Yes,No,57,71,1
877,8.7,1,3,2,90,4.8,Yes,Yes,76,85,0
878,6.5,0,1,0,65,3.5,No,Yes,55,71,1
879,8.1,1,3,1,90,4.8,Yes,Yes,74,80,0
880,7.6,1,2,1,68,4.5,No,Yes,80,66,1
881,8.7,2,3,1,77,4.3,Yes,Yes,72,67,1
882,7.7,0,1,1,71,4,No,No,55,62,1
883,8.7,1,3,2,88,4.8,Yes,Yes,83,86,0
884,7.1,1,2,0,77,3.7,Yes,Yes,71,69,0
885,6.6,1,2,1,74,3.7,No,No,55,66,1
886,6.5,0,2,0,78,4.5,No,Yes,55,68,0
887,7.6,1,2,0,60,3.9,No,No,55,63,1
888,7.4,1,1,1,81,3.8,No,Yes,55,84,1
889,8,1,1,0,83,4.7,No,Yes,60,87,0
890,7.6,1,3,1,83,4.8,No,No,82,68,0
891,8.3,2,3,2,90,4.7,Yes,Yes,76,88,0
892,7,0,1,0,82,4.4,Yes,No,55,73,1
893,7.9,1,1,2,74,4.8,Yes,No,80,79,1
894,6.5,0,3,1,67,3.5,Yes,Yes,86,72,0
895,7.6,1,1,0,74,4,No,Yes,60,68,1
896,7.4,1,1,1,68,4.7,No,Yes,55,66,1
897,7.1,1,2,0,84,4.6,No,Yes,71,61,0
898,6.5,1,1,0,68,4.1,No,Yes,55,64,1
899,8.5,1,3,1,77,4.7,Yes,Yes,65,85,1
900,8.4,0,3,2,89,4.1,Yes,Yes,70,84,0
901,8.6,2,3,3,87,4.7,Yes,Yes,70,86,0
902,8,1,2,1,81,4.4,Yes,Yes,83,84,0
903,8,1,1,1,77,3.7,Yes,Yes,73,69,1
904,8.5,2,2,0,86,4.3,Yes,Yes,80,86,0
905,8.2,0,3,0,71,4.7,Yes,Yes,76,88,0
906,7.6,0,1,1,81,4.3,Yes,No,74,67,1
907,8.3,2,3,0,79,4.5,Yes,No,59,85,1
908,6.8,1,2,2,82,3.9,Yes,Yes,61,66,0
909,7.8,2,3,1,86,4.4,Yes,Yes,76,80,1
910,8.6,1,3,1,87,4.6,Yes,Yes,77,74,0
911,7.8,2,3,0,82,4.3,Yes,Yes,72,88,0
912,8.2,1,3,2,75,4.5,Yes,Yes,80,63,1
913,8.3,0,3,2,84,4.3,No,No,81,82,1
914,7.6,1,3,0,80,4.3,Yes,Yes,84,67,1
